municipio,humedad_relativa,año
LA MACARENA,0.0,2022
URIBE,0.0,2022
LEJANÍAS,0.0,2022
PUERTO CONCORDIA,0.0,2022
PUERTO GAITÁN,0.0,2022
PUERTO LÓPEZ,0.0,2022
PUERTO LLERAS,0.0,2022
PUERTO RICO,0.0,2022
RESTREPO,0.0,2022
SAN CARLOS DE GUAROA,0.0,2022
SAN JUAN DE ARAMA,0.0,2022
SAN JUANITO,0.0,2022
SAN MARTÍN,0.0,2022
VISTAHERMOSA,0.0,2022
PASTO,0.0,2022
ALBÁN,,2022
ALDANA,0.0,2022
ANCUYA,,2022
ARBOLEDA,0.0,2022
BARBACOAS,0.0,2022
BELÉN,,2022
BUESACO,0.0,2022
COLÓN,,2022
CONSACÁ,0.0,2022
CONTADERO,,2022
CÓRDOBA,0.0,2022
CUASPUD CARLOSAMA,,2022
CUMBAL,0.0,2022
CUMBITARA,0.0,2022
CHACHAGÜÍ,0.0,2022
EL CHARCO,0.0,2022
EL PEÑOL,0.0,2022
EL ROSARIO,0.0,2022
EL TABLÓN DE GÓMEZ,0.0,2022
EL TAMBO,0.0,2022
FUNES,0.0,2022
GUACHUCAL,,2022
GUAITARILLA,0.0,2022
GUALMATÁN,,2022
ILES,0.0,2022
IMUÉS,0.0,2022
IPIALES,0.0,2022
LA CRUZ,0.0,2022
LA FLORIDA,0.0,2022
LA LLANADA,0.0,2022
LA TOLA,0.0,2022
LA UNIÓN,0.0,2022
LEIVA,0.0,2022
LINARES,0.0,2022
LOS ANDES,0.0,2022
MAGÜÍ,0.0,2022
MALLAMA,0.0,2022
MOSQUERA,0.0,2022
NARIÑO,,2022
OLAYA HERRERA,0.0,2022
OSPINA,,2022
FRANCISCO PIZARRO,0.0,2022
POLICARPA,0.0,2022
POTOSÍ,0.0,2022
PROVIDENCIA,0.0,2022
PUERRES,0.0,2022
PUPIALES,0.0,2022
RICAURTE,0.0,2022
ROBERTO PAYÁN,0.0,2022
SAMANIEGO,0.0,2022
SANDONÁ,0.0,2022
SAN BERNARDO,,2022
SAN LORENZO,0.0,2022
SAN PABLO,0.0,2022
SAN PEDRO DE CARTAGO,,2022
SANTA BÁRBARA,0.0,2022
SANTACRUZ,0.0,2022
SAPUYES,0.0,2022
TAMINANGO,0.0,2022
TANGUA,0.0,2022
SAN ANDRÉS DE TUMACO,0.0,2022
TÚQUERRES,0.0,2022
YACUANQUER,,2022
SAN JOSÉ DE CÚCUTA,0.0,2022
ÁBREGO,0.0,2022
ARBOLEDAS,0.0,2022
BOCHALEMA,0.0,2022
BUCARASICA,0.0,2022
CÁCOTA,0.0,2022
CÁCHIRA,0.0,2022
CHINÁCOTA,0.0,2022
CHITAGÁ,0.0,2022
CONVENCIÓN,0.0,2022
CUCUTILLA,0.0,2022
DURANIA,0.0,2022
EL CARMEN,0.0,2022
EL TARRA,0.0,2022
EL ZULIA,0.0,2022
GRAMALOTE,0.0,2022
HACARÍ,0.0,2022
HERRÁN,0.0,2022
LABATECA,0.0,2022
LA ESPERANZA,0.0,2022
LA PLAYA,0.0,2022
LOS PATIOS,0.0,2022
LOURDES,0.0,2022
MUTISCUA,0.0,2022
OCAÑA,0.0,2022
PAMPLONA,0.0,2022
PAMPLONITA,0.0,2022
PUERTO SANTANDER,0.0,2022
RAGONVALIA,0.0,2022
SALAZAR,0.0,2022
SAN CALIXTO,0.0,2022
SAN CAYETANO,0.0,2022
SANTIAGO,0.0,2022
SARDINATA,0.0,2022
SILOS,0.0,2022
TEORAMA,0.0,2022
TIBÚ,0.0,2022
TOLEDO,0.0,2022
VILLA CARO,0.0,2022
VILLA DEL ROSARIO,0.0,2022
ARMENIA,0.0,2022
BUENAVISTA,,2022
CALARCÁ,0.0,2022
CIRCASIA,0.0,2022
CÓRDOBA,0.0,2022
FILANDIA,0.0,2022
GÉNOVA,0.0,2022
LA TEBAIDA,0.0,2022
MONTENEGRO,0.0,2022
PIJAO,0.0,2022
QUIMBAYA,0.0,2022
SALENTO,0.0,2022
PEREIRA,0.0,2022
APÍA,,2022
BALBOA,0.0,2022
BELÉN DE UMBRÍA,0.0,2022
DOSQUEBRADAS,,2022
GUÁTICA,0.0,2022
LA CELIA,0.0,2022
LA VIRGINIA,,2022
MARSELLA,0.0,2022
MISTRATÓ,0.0,2022
PUEBLO RICO,0.0,2022
QUINCHÍA,0.0,2022
SANTA ROSA DE CABAL,0.0,2022
SANTUARIO,0.0,2022
BUCARAMANGA,0.0,2022
AGUADA,0.0,2022
ALBANIA,0.0,2022
ARATOCA,0.0,2022
BARBOSA,,2022
BARICHARA,0.0,2022
BARRANCABERMEJA,0.0,2022
BETULIA,0.0,2022
BOLÍVAR,0.0,2022
CABRERA,,2022
CALIFORNIA,,2022
CAPITANEJO,,2022
CARCASÍ,0.0,2022
CEPITÁ,0.0,2022
CERRITO,0.0,2022
CHARALÁ,0.0,2022
CHARTA,,2022
CHIMA,0.0,2022
CHIPATÁ,0.0,2022
CIMITARRA,0.0,2022
CONCEPCIÓN,0.0,2022
CONFINES,,2022
CONTRATACIÓN,0.0,2022
COROMORO,0.0,2022
CURITÍ,0.0,2022
EL CARMEN DE CHUCURÍ,0.0,2022
EL GUACAMAYO,0.0,2022
EL PEÑÓN,0.0,2022
EL PLAYÓN,0.0,2022
ENCINO,0.0,2022
ENCISO,0.0,2022
FLORIÁN,0.0,2022
FLORIDABLANCA,,2022
GALÁN,0.0,2022
GÁMBITA,0.0,2022
GIRÓN,0.0,2022
GUACA,0.0,2022
GUADALUPE,0.0,2022
GUAPOTÁ,,2022
GUAVATÁ,,2022
GÜEPSA,0.0,2022
HATO,0.0,2022
JESÚS MARÍA,,2022
JORDÁN,0.0,2022
LA BELLEZA,0.0,2022
LANDÁZURI,0.0,2022
LA PAZ,0.0,2022
LEBRIJA,0.0,2022
LOS SANTOS,0.0,2022
MACARAVITA,0.0,2022
MÁLAGA,,2022
MATANZA,0.0,2022
MOGOTES,0.0,2022
MOLAGAVITA,0.0,2022
OCAMONTE,,2022
OIBA,0.0,2022
ONZAGA,0.0,2022
PALMAR,0.0,2022
PALMAS DEL SOCORRO,0.0,2022
PÁRAMO,0.0,2022
PIEDECUESTA,0.0,2022
PINCHOTE,,2022
PUENTE NACIONAL,0.0,2022
PUERTO PARRA,0.0,2022
PUERTO WILCHES,0.0,2022
RIONEGRO,0.0,2022
SABANA DE TORRES,0.0,2022
SAN ANDRÉS,0.0,2022
SAN BENITO,,2022
SAN GIL,0.0,2022
SAN JOAQUÍN,0.0,2022
SAN JOSÉ DE MIRANDA,,2022
SAN MIGUEL,,2022
SAN VICENTE DE CHUCURÍ,0.0,2022
SANTA BÁRBARA,0.0,2022
SANTA HELENA DEL OPÓN,0.0,2022
SIMACOTA,0.0,2022
SOCORRO,0.0,2022
SUAITA,0.0,2022
SUCRE,0.0,2022
SURATÁ,0.0,2022
TONA,0.0,2022
VALLE DE SAN JOSÉ,0.0,2022
VÉLEZ,0.0,2022
VETAS,0.0,2022
VILLANUEVA,,2022
ZAPATOCA,0.0,2022
SINCELEJO,0.0,2022
BUENAVISTA,0.0,2022
CAIMITO,0.0,2022
COLOSÓ,0.0,2022
COROZAL,0.0,2022
COVEÑAS,0.0,2022
CHALÁN,0.0,2022
EL ROBLE,0.0,2022
GALERAS,0.0,2022
GUARANDA,0.0,2022
LA UNIÓN,0.0,2022
LOS PALMITOS,0.0,2022
MAJAGUAL,0.0,2022
MORROA,0.0,2022
OVEJAS,0.0,2022
PALMITO,0.0,2022
SAMPUÉS,0.0,2022
SAN BENITO ABAD,0.0,2022
SAN JUAN DE BETULIA,0.0,2022
SAN MARCOS,0.0,2022
SAN ONOFRE,0.0,2022
SAN PEDRO,0.0,2022
SAN LUIS DE SINCÉ,0.0,2022
SUCRE,0.0,2022
SANTIAGO DE TOLÚ,0.0,2022
SAN JOSÉ DE TOLUVIEJO,0.0,2022
IBAGUÉ,0.0,2022
ALPUJARRA,0.0,2022
ALVARADO,0.0,2022
AMBALEMA,0.0,2022
ANZOÁTEGUI,0.0,2022
ARMERO,0.0,2022
ATACO,0.0,2022
CAJAMARCA,0.0,2022
CARMEN DE APICALÁ,0.0,2022
CASABIANCA,0.0,2022
CHAPARRAL,0.0,2022
COELLO,0.0,2022
COYAIMA,0.0,2022
CUNDAY,0.0,2022
DOLORES,0.0,2022
ESPINAL,0.0,2022
FALAN,,2022
FLANDES,,2022
FRESNO,0.0,2022
GUAMO,0.0,2022
HERVEO,0.0,2022
HONDA,0.0,2022
ICONONZO,0.0,2022
LÉRIDA,0.0,2022
LÍBANO,0.0,2022
SAN SEBASTIÁN DE MARIQUITA,0.0,2022
MELGAR,0.0,2022
MURILLO,0.0,2022
NATAGAIMA,0.0,2022
ORTEGA,0.0,2022
PALOCABILDO,0.0,2022
PIEDRAS,0.0,2022
PLANADAS,0.0,2022
PRADO,0.0,2022
PURIFICACIÓN,0.0,2022
RIOBLANCO,0.0,2022
RONCESVALLES,0.0,2022
ROVIRA,0.0,2022
SALDAÑA,0.0,2022
SAN ANTONIO,0.0,2022
SAN LUIS,0.0,2022
SANTA ISABEL,0.0,2022
SUÁREZ,0.0,2022
VALLE DE SAN JUAN,0.0,2022
VENADILLO,0.0,2022
VILLAHERMOSA,0.0,2022
VILLARRICA,0.0,2022
CALI,0.0,2022
ALCALÁ,0.0,2022
ANDALUCÍA,0.0,2022
ANSERMANUEVO,0.0,2022
ARGELIA,0.0,2022
BOLÍVAR,0.0,2022
BUENAVENTURA,0.0,2022
GUADALAJARA DE BUGA,0.0,2022
BUGALAGRANDE,0.0,2022
CAICEDONIA,0.0,2022
CALIMA,0.0,2022
CANDELARIA,0.0,2022
CARTAGO,0.0,2022
DAGUA,0.0,2022
EL ÁGUILA,0.0,2022
EL CAIRO,0.0,2022
EL CERRITO,0.0,2022
EL DOVIO,0.0,2022
FLORIDA,0.0,2022
GINEBRA,0.0,2022
GUACARÍ,0.0,2022
JAMUNDÍ,0.0,2022
LA CUMBRE,0.0,2022
LA UNIÓN,,2022
LA VICTORIA,0.0,2022
OBANDO,0.0,2022
PALMIRA,0.0,2022
PRADERA,0.0,2022
RESTREPO,0.0,2022
RIOFRÍO,0.0,2022
ROLDANILLO,0.0,2022
SAN PEDRO,0.0,2022
SEVILLA,0.0,2022
TORO,0.0,2022
TRUJILLO,0.0,2022
TULUÁ,0.0,2022
ULLOA,,2022
VERSALLES,0.0,2022
VIJES,0.0,2022
YOTOCO,0.0,2022
YUMBO,0.0,2022
ZARZAL,0.0,2022
ARAUCA,0.0,2022
ARAUQUITA,0.0,2022
CRAVO NORTE,0.0,2022
FORTUL,0.0,2022
PUERTO RONDÓN,0.0,2022
SARAVENA,0.0,2022
TAME,0.0,2022
YOPAL,0.0,2022
AGUAZUL,0.0,2022
CHÁMEZA,0.0,2022
HATO COROZAL,0.0,2022
LA SALINA,0.0,2022
MANÍ,0.0,2022
MONTERREY,0.0,2022
NUNCHÍA,0.0,2022
OROCUÉ,0.0,2022
PAZ DE ARIPORO,0.0,2022
PORE,0.0,2022
RECETOR,0.0,2022
SABANALARGA,0.0,2022
SÁCAMA,0.0,2022
SAN LUIS DE PALENQUE,0.0,2022
TÁMARA,0.0,2022
TAURAMENA,0.0,2022
TRINIDAD,0.0,2022
VILLANUEVA,0.0,2022
MOCOA,0.0,2022
COLÓN,0.0,2022
ORITO,0.0,2022
PUERTO ASÍS,0.0,2022
PUERTO CAICEDO,0.0,2022
PUERTO GUZMÁN,0.0,2022
PUERTO LEGUÍZAMO,0.0,2022
SIBUNDOY,0.0,2022
SAN FRANCISCO,0.0,2022
SAN MIGUEL,0.0,2022
SANTIAGO,0.0,2022
VALLE DEL GUAMUEZ,0.0,2022
VILLAGARZÓN,0.0,2022
SAN ANDRÉS,,2022
PROVIDENCIA,,2022
LETICIA,0.0,2022
EL ENCANTO,0.0,2022
LA CHORRERA,0.0,2022
LA PEDRERA,0.0,2022
LA VICTORIA,0.0,2022
MIRITÍ - PARANÁ,0.0,2022
PUERTO ALEGRÍA,0.0,2022
PUERTO ARICA,0.0,2022
PUERTO NARIÑO,0.0,2022
PUERTO SANTANDER,0.0,2022
TARAPACÁ,0.0,2022
INÍRIDA,0.0,2022
BARRANCOMINAS,0.0,2022
SAN FELIPE,0.0,2022
PUERTO COLOMBIA,0.0,2022
LA GUADALUPE,0.0,2022
CACAHUAL,0.0,2022
PANA PANA,0.0,2022
MORICHAL,0.0,2022
SAN JOSÉ DEL GUAVIARE,0.0,2022
CALAMAR,0.0,2022
EL RETORNO,0.0,2022
MIRAFLORES,0.0,2022
MITÚ,0.0,2022
CARURÚ,0.0,2022
PACOA,0.0,2022
TARAIRA,0.0,2022
PAPUNAHUA,0.0,2022
YAVARATÉ,0.0,2022
PUERTO CARREÑO,0.0,2022
LA PRIMAVERA,0.0,2022
SANTA ROSALÍA,0.0,2022
CUMARIBO,0.0,2022
MEDELLÍN,0.0,2023
ABEJORRAL,0.0,2023
ABRIAQUÍ,0.0,2023
ALEJANDRÍA,,2023
AMAGÁ,0.0,2023
AMALFI,0.0,2023
ANDES,0.0,2023
ANGELÓPOLIS,0.0,2023
ANGOSTURA,0.0,2023
ANORÍ,0.0,2023
SANTA FÉ DE ANTIOQUIA,0.0,2023
ANZÁ,0.0,2023
APARTADÓ,0.0,2023
ARBOLETES,0.0,2023
ARGELIA,0.0,2023
ARMENIA,0.0,2023
BARBOSA,0.0,2023
BELMIRA,0.0,2023
BELLO,0.0,2023
BETANIA,0.0,2023
BETULIA,0.0,2023
CIUDAD BOLÍVAR,0.0,2023
BRICEÑO,0.0,2023
BURITICÁ,0.0,2023
CÁCERES,0.0,2023
CAICEDO,0.0,2023
CALDAS,0.0,2023
CAMPAMENTO,0.0,2023
CAÑASGORDAS,0.0,2023
CARACOLÍ,0.0,2023
CARAMANTA,,2023
CAREPA,0.0,2023
EL CARMEN DE VIBORAL,0.0,2023
CAROLINA,0.0,2023
CAUCASIA,0.0,2023
CHIGORODÓ,0.0,2023
CISNEROS,,2023
COCORNÁ,0.0,2023
CONCEPCIÓN,0.0,2023
CONCORDIA,0.0,2023
COPACABANA,0.0,2023
DABEIBA,0.0,2023
DONMATÍAS,0.0,2023
EBÉJICO,0.0,2023
EL BAGRE,0.0,2023
ENTRERRÍOS,0.0,2023
ENVIGADO,,2023
FREDONIA,0.0,2023
FRONTINO,0.0,2023
GIRALDO,,2023
GIRARDOTA,,2023
GÓMEZ PLATA,0.0,2023
GRANADA,0.0,2023
GUADALUPE,0.0,2023
GUARNE,0.0,2023
GUATAPÉ,,2023
HELICONIA,0.0,2023
HISPANIA,0.0,2023
ITAGÜÍ,0.0,2023
ITUANGO,0.0,2023
JARDÍN,0.0,2023
JERICÓ,0.0,2023
LA CEJA,,2023
LA ESTRELLA,,2023
LA PINTADA,0.0,2023
LA UNIÓN,0.0,2023
LIBORINA,0.0,2023
MACEO,0.0,2023
MARINILLA,0.0,2023
MONTEBELLO,0.0,2023
MURINDÓ,0.0,2023
MUTATÁ,0.0,2023
NARIÑO,0.0,2023
NECOCLÍ,0.0,2023
NECHÍ,0.0,2023
OLAYA,0.0,2023
PEÑOL,0.0,2023
PEQUE,0.0,2023
PUEBLORRICO,,2023
PUERTO BERRÍO,0.0,2023
PUERTO NARE,0.0,2023
PUERTO TRIUNFO,0.0,2023
REMEDIOS,0.0,2023
RETIRO,0.0,2023
RIONEGRO,0.0,2023
SABANALARGA,0.0,2023
SABANETA,,2023
SALGAR,0.0,2023
SAN ANDRÉS DE CUERQUÍA,0.0,2023
SAN CARLOS,0.0,2023
SAN FRANCISCO,0.0,2023
SAN JERÓNIMO,0.0,2023
SAN JOSÉ DE LA MONTAÑA,0.0,2023
SAN JUAN DE URABÁ,0.0,2023
SAN LUIS,0.0,2023
SAN PEDRO DE LOS MILAGROS,0.0,2023
SAN PEDRO DE URABÁ,0.0,2023
SAN RAFAEL,0.0,2023
SAN ROQUE,0.0,2023
SAN VICENTE FERRER,0.0,2023
SANTA BÁRBARA,0.0,2023
SANTA ROSA DE OSOS,0.0,2023
SANTO DOMINGO,0.0,2023
EL SANTUARIO,,2023
SEGOVIA,0.0,2023
SONSÓN,0.0,2023
SOPETRÁN,0.0,2023
TÁMESIS,0.0,2023
TARAZÁ,0.0,2023
TARSO,,2023
TITIRIBÍ,0.0,2023
TOLEDO,0.0,2023
TURBO,0.0,2023
URAMITA,0.0,2023
URRAO,0.0,2023
VALDIVIA,0.0,2023
VALPARAÍSO,0.0,2023
VEGACHÍ,0.0,2023
VENECIA,0.0,2023
VIGÍA DEL FUERTE,0.0,2023
YALÍ,0.0,2023
YARUMAL,0.0,2023
YOLOMBÓ,0.0,2023
YONDÓ,0.0,2023
ZARAGOZA,0.0,2023
BARRANQUILLA,87.08,2023
BARANOA,90.83,2023
CAMPO DE LA CRUZ,88.44,2023
CANDELARIA,89.84,2023
GALAPA,89.55,2023
JUAN DE ACOSTA,88.97,2023
LURUACO,44.12,2023
MALAMBO,,2023
MANATÍ,87.96,2023
PALMAR DE VARELA,89.82,2023
PIOJÓ,29.47,2023
POLONUEVO,,2023
PONEDERA,91.16,2023
PUERTO COLOMBIA,87.38,2023
REPELÓN,44.09,2023
SABANAGRANDE,89.11,2023
SABANALARGA,90.23,2023
SANTA LUCÍA,,2023
SANTO TOMÁS,,2023
SOLEDAD,88.88,2023
SUAN,89.34,2023
TUBARÁ,89.13,2023
USIACURÍ,,2023
"BOGOTÁ, D.C.",0.0,2023
CARTAGENA DE INDIAS,0.0,2023
ACHÍ,0.0,2023
ALTOS DEL ROSARIO,0.0,2023
ARENAL,0.0,2023
ARJONA,0.0,2023
ARROYOHONDO,87.92,2023
BARRANCO DE LOBA,0.0,2023
CALAMAR,88.48,2023
CANTAGALLO,0.0,2023
CICUCO,0.0,2023
CÓRDOBA,0.0,2023
CLEMENCIA,,2023
EL CARMEN DE BOLÍVAR,0.0,2023
EL GUAMO,0.0,2023
EL PEÑÓN,0.0,2023
HATILLO DE LOBA,0.0,2023
MAGANGUÉ,0.0,2023
MAHATES,22.22,2023
MARGARITA,0.0,2023
MARÍA LA BAJA,0.0,2023
MONTECRISTO,0.0,2023
SANTA CRUZ DE MOMPOX,0.0,2023
MORALES,0.0,2023
NOROSÍ,0.0,2023
PINILLOS,0.0,2023
REGIDOR,0.0,2023
RÍO VIEJO,0.0,2023
SAN CRISTÓBAL,,2023
SAN ESTANISLAO,0.0,2023
SAN FERNANDO,0.0,2023
SAN JACINTO,0.0,2023
SAN JACINTO DEL CAUCA,0.0,2023
SAN JUAN NEPOMUCENO,0.0,2023
SAN MARTÍN DE LOBA,0.0,2023
SAN PABLO,0.0,2023
SANTA CATALINA,0.0,2023
SANTA ROSA,0.0,2023
SANTA ROSA DEL SUR,0.0,2023
SIMITÍ,0.0,2023
SOPLAVIENTO,87.87,2023
TALAIGUA NUEVO,0.0,2023
TIQUISIO,0.0,2023
TURBACO,0.0,2023
TURBANA,0.0,2023
VILLANUEVA,0.0,2023
ZAMBRANO,0.0,2023
TUNJA,0.0,2023
ALMEIDA,,2023
AQUITANIA,0.0,2023
ARCABUCO,,2023
BELÉN,0.0,2023
BERBEO,0.0,2023
BETÉITIVA,0.0,2023
BOAVITA,0.0,2023
BOYACÁ,,2023
BRICEÑO,0.0,2023
BUENAVISTA,0.0,2023
BUSBANZÁ,,2023
CALDAS,0.0,2023
CAMPOHERMOSO,0.0,2023
CERINZA,,2023
CHINAVITA,0.0,2023
CHIQUINQUIRÁ,0.0,2023
CHISCAS,0.0,2023
CHITA,0.0,2023
CHITARAQUE,0.0,2023
CHIVATÁ,,2023
CIÉNEGA,0.0,2023
CÓMBITA,0.0,2023
COPER,0.0,2023
CORRALES,,2023
COVARACHÍA,0.0,2023
CUBARÁ,0.0,2023
CUCAITA,,2023
CUÍTIVA,0.0,2023
CHÍQUIZA,0.0,2023
CHIVOR,0.0,2023
DUITAMA,0.0,2023
EL COCUY,0.0,2023
EL ESPINO,0.0,2023
FIRAVITOBA,0.0,2023
FLORESTA,0.0,2023
GACHANTIVÁ,,2023
GÁMEZA,0.0,2023
GARAGOA,0.0,2023
GUACAMAYAS,,2023
GUATEQUE,0.0,2023
GUAYATÁ,0.0,2023
GÜICÁN DE LA SIERRA,0.0,2023
IZA,0.0,2023
JENESANO,0.0,2023
JERICÓ,0.0,2023
LABRANZAGRANDE,0.0,2023
LA CAPILLA,,2023
LA VICTORIA,,2023
LA UVITA,,2023
VILLA DE LEYVA,0.0,2023
MACANAL,0.0,2023
MARIPÍ,0.0,2023
MIRAFLORES,0.0,2023
MONGUA,0.0,2023
MONGUÍ,0.0,2023
MONIQUIRÁ,0.0,2023
MOTAVITA,0.0,2023
MUZO,0.0,2023
NOBSA,,2023
NUEVO COLÓN,,2023
OICATÁ,0.0,2023
OTANCHE,0.0,2023
PACHAVITA,0.0,2023
PÁEZ,0.0,2023
PAIPA,0.0,2023
PAJARITO,0.0,2023
PANQUEBA,,2023
PAUNA,0.0,2023
PAYA,0.0,2023
PAZ DE RÍO,,2023
PESCA,0.0,2023
PISBA,0.0,2023
PUERTO BOYACÁ,0.0,2023
QUÍPAMA,0.0,2023
RAMIRIQUÍ,0.0,2023
RÁQUIRA,0.0,2023
RONDÓN,0.0,2023
SABOYÁ,0.0,2023
SÁCHICA,,2023
SAMACÁ,0.0,2023
SAN EDUARDO,,2023
SAN JOSÉ DE PARE,0.0,2023
SAN LUIS DE GACENO,0.0,2023
SAN MATEO,0.0,2023
SAN MIGUEL DE SEMA,,2023
SAN PABLO DE BORBUR,0.0,2023
SANTANA,0.0,2023
SANTA MARÍA,0.0,2023
SANTA ROSA DE VITERBO,0.0,2023
SANTA SOFÍA,0.0,2023
SATIVANORTE,0.0,2023
SATIVASUR,,2023
SIACHOQUE,0.0,2023
SOATÁ,0.0,2023
SOCOTÁ,0.0,2023
SOCHA,0.0,2023
SOGAMOSO,0.0,2023
SOMONDOCO,0.0,2023
SORA,,2023
SOTAQUIRÁ,0.0,2023
SORACÁ,0.0,2023
SUSACÓN,0.0,2023
SUTAMARCHÁN,0.0,2023
SUTATENZA,,2023
TASCO,0.0,2023
TENZA,0.0,2023
TIBANÁ,0.0,2023
TIBASOSA,0.0,2023
TINJACÁ,0.0,2023
TIPACOQUE,0.0,2023
TOCA,0.0,2023
TOGÜÍ,0.0,2023
TÓPAGA,,2023
TOTA,0.0,2023
TUNUNGUÁ,,2023
TURMEQUÉ,0.0,2023
TUTA,0.0,2023
TUTAZÁ,0.0,2023
ÚMBITA,0.0,2023
VENTAQUEMADA,0.0,2023
VIRACACHÁ,,2023
ZETAQUIRA,0.0,2023
MANIZALES,0.0,2023
AGUADAS,0.0,2023
ANSERMA,0.0,2023
ARANZAZU,0.0,2023
BELALCÁZAR,0.0,2023
CHINCHINÁ,0.0,2023
FILADELFIA,0.0,2023
LA DORADA,0.0,2023
LA MERCED,,2023
MANZANARES,0.0,2023
MARMATO,0.0,2023
MARQUETALIA,0.0,2023
MARULANDA,0.0,2023
NEIRA,0.0,2023
NORCASIA,0.0,2023
PÁCORA,0.0,2023
PALESTINA,,2023
PENSILVANIA,0.0,2023
RIOSUCIO,0.0,2023
RISARALDA,0.0,2023
SALAMINA,0.0,2023
SAMANÁ,0.0,2023
SAN JOSÉ,0.0,2023
SUPÍA,0.0,2023
VICTORIA,0.0,2023
VILLAMARÍA,0.0,2023
VITERBO,0.0,2023
FLORENCIA,0.0,2023
ALBANIA,0.0,2023
BELÉN DE LOS ANDAQUÍES,0.0,2023
CARTAGENA DEL CHAIRÁ,0.0,2023
CURILLO,0.0,2023
EL DONCELLO,0.0,2023
EL PAUJÍL,0.0,2023
LA MONTAÑITA,0.0,2023
MILÁN,0.0,2023
MORELIA,0.0,2023
PUERTO RICO,0.0,2023
SAN JOSÉ DEL FRAGUA,0.0,2023
SAN VICENTE DEL CAGUÁN,0.0,2023
SOLANO,0.0,2023
SOLITA,0.0,2023
VALPARAÍSO,0.0,2023
POPAYÁN,0.0,2023
ALMAGUER,0.0,2023
ARGELIA,0.0,2023
BALBOA,0.0,2023
BOLÍVAR,0.0,2023
BUENOS AIRES,0.0,2023
CAJIBÍO,0.0,2023
CALDONO,0.0,2023
CALOTO,0.0,2023
CORINTO,0.0,2023
EL TAMBO,0.0,2023
FLORENCIA,0.0,2023
GUACHENÉ,0.0,2023
GUAPI,0.0,2023
INZÁ,0.0,2023
JAMBALÓ,0.0,2023
LA SIERRA,0.0,2023
LA VEGA,0.0,2023
LÓPEZ DE MICAY,0.0,2023
MERCADERES,0.0,2023
MIRANDA,0.0,2023
MORALES,0.0,2023
PADILLA,0.0,2023
PÁEZ,0.0,2023
PATÍA,0.0,2023
PIAMONTE,0.0,2023
PIENDAMÓ - TUNÍA,0.0,2023
PUERTO TEJADA,,2023
PURACÉ,0.0,2023
ROSAS,0.0,2023
SAN SEBASTIÁN,0.0,2023
SANTANDER DE QUILICHAO,0.0,2023
SANTA ROSA,0.0,2023
SILVIA,0.0,2023
SOTARÁ PAISPAMBA,0.0,2023
SUÁREZ,0.0,2023
SUCRE,0.0,2023
TIMBÍO,0.0,2023
TIMBIQUÍ,0.0,2023
TORIBÍO,0.0,2023
TOTORÓ,0.0,2023
VILLA RICA,,2023
VALLEDUPAR,0.0,2023
AGUACHICA,0.0,2023
AGUSTÍN CODAZZI,0.0,2023
ASTREA,0.0,2023
BECERRIL,0.0,2023
BOSCONIA,0.0,2023
CHIMICHAGUA,0.0,2023
CHIRIGUANÁ,0.0,2023
CURUMANÍ,0.0,2023
EL COPEY,0.0,2023
EL PASO,0.0,2023
GAMARRA,0.0,2023
GONZÁLEZ,0.0,2023
LA GLORIA,0.0,2023
LA JAGUA DE IBIRICO,0.0,2023
MANAURE BALCÓN DEL CESAR,0.0,2023
PAILITAS,0.0,2023
PELAYA,0.0,2023
PUEBLO BELLO,0.0,2023
RÍO DE ORO,0.0,2023
LA PAZ,0.0,2023
SAN ALBERTO,0.0,2023
SAN DIEGO,0.0,2023
SAN MARTÍN,0.0,2023
TAMALAMEQUE,0.0,2023
MONTERÍA,0.0,2023
AYAPEL,0.0,2023
BUENAVISTA,0.0,2023
CANALETE,0.0,2023
CERETÉ,0.0,2023
CHIMÁ,0.0,2023
CHINÚ,0.0,2023
CIÉNAGA DE ORO,0.0,2023
COTORRA,,2023
LA APARTADA,0.0,2023
LORICA,0.0,2023
LOS CÓRDOBAS,0.0,2023
MOMIL,0.0,2023
MONTELÍBANO,0.0,2023
MOÑITOS,0.0,2023
PLANETA RICA,0.0,2023
PUEBLO NUEVO,0.0,2023
PUERTO ESCONDIDO,0.0,2023
PUERTO LIBERTADOR,0.0,2023
PURÍSIMA DE LA CONCEPCIÓN,0.0,2023
SAHAGÚN,0.0,2023
SAN ANDRÉS DE SOTAVENTO,0.0,2023
SAN ANTERO,0.0,2023
SAN BERNARDO DEL VIENTO,0.0,2023
SAN CARLOS,0.0,2023
SAN JOSÉ DE URÉ,0.0,2023
SAN PELAYO,0.0,2023
TIERRALTA,0.0,2023
TUCHÍN,,2023
VALENCIA,0.0,2023
AGUA DE DIOS,0.0,2023
ALBÁN,,2023
ANAPOIMA,0.0,2023
ANOLAIMA,0.0,2023
ARBELÁEZ,0.0,2023
BELTRÁN,0.0,2023
BITUIMA,,2023
BOJACÁ,0.0,2023
CABRERA,0.0,2023
CACHIPAY,0.0,2023
CAJICÁ,,2023
CAPARRAPÍ,0.0,2023
CÁQUEZA,0.0,2023
CARMEN DE CARUPA,0.0,2023
CHAGUANÍ,0.0,2023
CHÍA,0.0,2023
CHIPAQUE,0.0,2023
CHOACHÍ,0.0,2023
CHOCONTÁ,0.0,2023
COGUA,0.0,2023
COTA,0.0,2023
CUCUNUBÁ,0.0,2023
EL COLEGIO,0.0,2023
